4.0, 3.0, 0.0815, 0.4058, 0.0133, 0.0653, -1.0, -1.0, -1.0, -1.0
4.0, 4.0, 0.35, 0.1948, 0.016, 0.1509, -1.0, -1.0, -1.0, -1.0
4.0, 5.0, 0.2779, 0.1912, 0.0141, 0.1434, -1.0, -1.0, -1.0, -1.0
4.0, 6.0, 0.3093, 0.1592, 0.0189, 0.2461, -1.0, -1.0, -1.0, -1.0
4.0, 7.0, 1.0128, 0.5032, 0.0535, 0.1506, -1.0, -1.0, -1.0, -1.0
4.0, 8.0, 0.8707, 0.1712, 0.0256, 0.2058, -1.0, -1.0, -1.0, -1.0
4.0, 9.0, 0.0566, 0.5976, 0.1581, 0.1817, -1.0, -1.0, -1.0, -1.0
4.0, 10.0, 0.5984, 0.539, 0.138, 0.1579, -1.0, -1.0, -1.0, -1.0
5.0, 1.0, 0.2567, 0.5484, 0.019, 0.0789, -1.0, -1.0, -1.0, -1.0
5.0, 2.0, 0.8368, 0.2174, 0.018, 0.1346, -1.0, -1.0, -1.0, -1.0
5.0, 3.0, 0.0792, 0.4082, 0.0157, 0.0688, -1.0, -1.0, -1.0, -1.0
5.0, 4.0, 0.348, 0.199, 0.0231, 0.1576, -1.0, -1.0, -1.0, -1.0
5.0, 5.0, 0.2762, 0.1938, 0.021, 0.1473, -1.0, -1.0, -1.0, -1.0
5.0, 6.0, 0.31, 0.1605, 0.0267, 0.253, -1.0, -1.0, -1.0, -1.0
5.0, 7.0, 1.023, 0.5044, 0.0577, 0.1507, -1.0, -1.0, -1.0, -1.0
5.0, 8.0, 0.8704, 0.1773, 0.0297, 0.2054, -1.0, -1.0, -1.0, -1.0
5.0, 9.0, 0.0972, 0.5949, 0.1635, 0.1748, -1.0, -1.0, -1.0, -1.0
5.0, 10.0, 0.6402, 0.5356, 0.1474, 0.1679, -1.0, -1.0, -1.0, -1.0
6.0, 1.0, 0.2562, 0.5503, 0.02, 0.0821, -1.0, -1.0, -1.0, -1.0
6.0, 2.0, 0.8372, 0.213, 0.0173, 0.1369, -1.0, -1.0, -1.0, -1.0
6.0, 3.0, 0.0789, 0.4072, 0.0121, 0.0656, -1.0, -1.0, -1.0, -1.0
6.0, 4.0, 0.3482, 0.1957, 0.0162, 0.1574, -1.0, -1.0, -1.0, -1.0
6.0, 5.0, 0.2776, 0.1916, 0.0128, 0.1443, -1.0, -1.0, -1.0, -1.0
6.0, 6.0, 0.3046, 0.1608, 0.0206, 0.2504, -1.0, -1.0, -1.0, -1.0
6.0, 7.0, 1.0366, 0.5048, 0.0599, 0.1502, -1.0, -1.0, -1.0, -1.0
6.0, 8.0, 0.8709, 0.177, 0.0284, 0.2048, -1.0, -1.0, -1.0, -1.0
6.0, 9.0, 0.1438, 0.588, 0.1593, 0.182, -1.0, -1.0, -1.0, -1.0
6.0, 10.0, 0.6872, 0.5303, 0.1387, 0.1594, -1.0, -1.0, -1.0, -1.0
7.0, 1.0, 0.2574, 0.551, 0.023, 0.08, -1.0, -1.0, -1.0, -1.0
7.0, 2.0, 0.8345, 0.2173, 0.0153, 0.135, -1.0, -1.0, -1.0, -1.0
7.0, 3.0, 0.0783, 0.4038, 0.0112, 0.0651, -1.0, -1.0, -1.0, -1.0
7.0, 4.0, 0.3467, 0.1975, 0.0201, 0.1534, -1.0, -1.0, -1.0, -1.0
7.0, 5.0, 0.2753, 0.1912, 0.019, 0.1462, -1.0, -1.0, -1.0, -1.0
7.0, 6.0, 0.3086, 0.1616, 0.0233, 0.2502, -1.0, -1.0, -1.0, -1.0
7.0, 7.0, 1.049, 0.5044, 0.0611, 0.149, -1.0, -1.0, -1.0, -1.0
7.0, 8.0, 0.8703, 0.1771, 0.0287, 0.2048, -1.0, -1.0, -1.0, -1.0
7.0, 9.0, 0.1939, 0.5818, 0.1754, 0.1897, -1.0, -1.0, -1.0, -1.0
7.0, 10.0, 0.7295, 0.5251, 0.1451, 0.1647, -1.0, -1.0, -1.0, -1.0
8.0, 1.0, 0.2568, 0.5512, 0.0248, 0.0775, -1.0, -1.0, -1.0, -1.0
8.0, 2.0, 0.8352, 0.2198, 0.0192, 0.1327, -1.0, -1.0, -1.0, -1.0
8.0, 3.0, 0.0778, 0.4046, 0.0102, 0.0624, -1.0, -1.0, -1.0, -1.0
8.0, 4.0, 0.3462, 0.2007, 0.0272, 0.1597, -1.0, -1.0, -1.0, -1.0
8.0, 5.0, 0.2741, 0.1951, 0.0235, 0.1484, -1.0, -1.0, -1.0, -1.0
8.0, 6.0, 0.3043, 0.1631, 0.0299, 0.255, -1.0, -1.0, -1.0, -1.0
8.0, 8.0, 0.8708, 0.179, 0.0321, 0.2063, -1.0, -1.0, -1.0, -1.0
8.0, 9.0, 0.2307, 0.573, 0.1189, 0.1744, -1.0, -1.0, -1.0, -1.0
8.0, 10.0, 0.7742, 0.5191, 0.1371, 0.175, -1.0, -1.0, -1.0, -1.0
9.0, 1.0, 0.2567, 0.548, 0.0193, 0.073, -1.0, -1.0, -1.0, -1.0
9.0, 2.0, 0.8338, 0.2181, 0.0136, 0.1302, -1.0, -1.0, -1.0, -1.0
9.0, 3.0, 0.0778, 0.4028, 0.0094, 0.0653, -1.0, -1.0, -1.0, -1.0
9.0, 4.0, 0.3456, 0.2004, 0.0252, 0.1577, -1.0, -1.0, -1.0, -1.0
9.0, 5.0, 0.2742, 0.195, 0.0197, 0.1463, -1.0, -1.0, -1.0, -1.0
9.0, 6.0, 0.3121, 0.1672, 0.0294, 0.255, -1.0, -1.0, -1.0, -1.0
9.0, 8.0, 0.8715, 0.1757, 0.0303, 0.2054, -1.0, -1.0, -1.0, -1.0
9.0, 9.0, 0.2806, 0.5709, 0.1421, 0.1838, -1.0, -1.0, -1.0, -1.0
9.0, 10.0, 0.8181, 0.5207, 0.1546, 0.186, -1.0, -1.0, -1.0, -1.0
10.0, 1.0, 0.2585, 0.5447, 0.0137, 0.0681, -1.0, -1.0, -1.0, -1.0
10.0, 2.0, 0.832, 0.2191, 0.0192, 0.1307, -1.0, -1.0, -1.0, -1.0
10.0, 3.0, 0.0778, 0.4046, 0.012, 0.0669, -1.0, -1.0, -1.0, -1.0
10.0, 4.0, 0.3467, 0.2006, 0.0242, 0.1574, -1.0, -1.0, -1.0, -1.0
10.0, 5.0, 0.2732, 0.1981, 0.0225, 0.1456, -1.0, -1.0, -1.0, -1.0
10.0, 6.0, 0.3107, 0.1648, 0.026, 0.2506, -1.0, -1.0, -1.0, -1.0
10.0, 8.0, 0.8698, 0.1772, 0.0318, 0.2084, -1.0, -1.0, -1.0, -1.0
10.0, 9.0, 0.3311, 0.5716, 0.1652, 0.1892, -1.0, -1.0, -1.0, -1.0
10.0, 10.0, 0.8633, 0.5204, 0.1635, 0.1877, -1.0, -1.0, -1.0, -1.0
11.0, 1.0, 0.2575, 0.544, 0.0101, 0.0754, -1.0, -1.0, -1.0, -1.0
11.0, 2.0, 0.8325, 0.2192, 0.0197, 0.131, -1.0, -1.0, -1.0, -1.0
11.0, 3.0, 0.0777, 0.4048, 0.0123, 0.067, -1.0, -1.0, -1.0, -1.0
11.0, 4.0, 0.3466, 0.2006, 0.0241, 0.1573, -1.0, -1.0, -1.0, -1.0
11.0, 5.0, 0.2738, 0.1969, 0.0237, 0.1485, -1.0, -1.0, -1.0, -1.0
11.0, 6.0, 0.3108, 0.1648, 0.0262, 0.2507, -1.0, -1.0, -1.0, -1.0
11.0, 8.0, 0.8698, 0.1812, 0.0317, 0.2056, -1.0, -1.0, -1.0, -1.0
11.0, 9.0, 0.3639, 0.5761, 0.2008, 0.201, -1.0, -1.0, -1.0, -1.0
11.0, 10.0, 0.909, 0.5215, 0.1714, 0.1887, -1.0, -1.0, -1.0, -1.0
12.0, 1.0, 0.258, 0.5434, 0.009, 0.0751, -1.0, -1.0, -1.0, -1.0
12.0, 2.0, 0.8325, 0.2205, 0.0194, 0.1335, -1.0, -1.0, -1.0, -1.0
12.0, 3.0, 0.0777, 0.4047, 0.0122, 0.067, -1.0, -1.0, -1.0, -1.0
12.0, 4.0, 0.3469, 0.1991, 0.0237, 0.1544, -1.0, -1.0, -1.0, -1.0
12.0, 5.0, 0.2736, 0.1969, 0.0236, 0.1484, -1.0, -1.0, -1.0, -1.0
12.0, 6.0, 0.3111, 0.1648, 0.0269, 0.2507, -1.0, -1.0, -1.0, -1.0
12.0, 8.0, 0.8697, 0.1785, 0.0317, 0.2057, -1.0, -1.0, -1.0, -1.0
12.0, 9.0, 0.4286, 0.564, 0.1685, 0.184, -1.0, -1.0, -1.0, -1.0
12.0, 10.0, 0.9475, 0.5197, 0.1447, 0.1817, -1.0, -1.0, -1.0, -1.0
13.0, 1.0, 0.2574, 0.544, 0.0101, 0.0755, -1.0, -1.0, -1.0, -1.0
13.0, 2.0, 0.8323, 0.2193, 0.0199, 0.1364, -1.0, -1.0, -1.0, -1.0
13.0, 3.0, 0.0777, 0.4047, 0.0123, 0.067, -1.0, -1.0, -1.0, -1.0
13.0, 4.0, 0.3468, 0.1993, 0.024, 0.1546, -1.0, -1.0, -1.0, -1.0
13.0, 5.0, 0.2742, 0.1969, 0.0244, 0.1484, -1.0, -1.0, -1.0, -1.0
13.0, 6.0, 0.3109, 0.1649, 0.0263, 0.2507, -1.0, -1.0, -1.0, -1.0
13.0, 8.0, 0.8694, 0.1812, 0.0324, 0.2055, -1.0, -1.0, -1.0, -1.0
13.0, 9.0, 0.4609, 0.5598, 0.1835, 0.1852, -1.0, -1.0, -1.0, -1.0
13.0, 10.0, 0.968, 0.5108, 0.1032, 0.1862, -1.0, -1.0, -1.0, -1.0
14.0, 1.0, 0.2578, 0.5423, 0.0095, 0.078, -1.0, -1.0, -1.0, -1.0
14.0, 2.0, 0.8322, 0.2193, 0.02, 0.1365, -1.0, -1.0, -1.0, -1.0
14.0, 3.0, 0.0776, 0.4074, 0.0123, 0.067, -1.0, -1.0, -1.0, -1.0
14.0, 4.0, 0.3468, 0.1992, 0.0239, 0.1546, -1.0, -1.0, -1.0, -1.0
14.0, 5.0, 0.2744, 0.1969, 0.0236, 0.1484, -1.0, -1.0, -1.0, -1.0
14.0, 6.0, 0.3106, 0.1648, 0.026, 0.2506, -1.0, -1.0, -1.0, -1.0
14.0, 8.0, 0.8698, 0.1812, 0.0318, 0.2057, -1.0, -1.0, -1.0, -1.0
14.0, 9.0, 0.514, 0.5503, 0.1573, 0.1724, -1.0, -1.0, -1.0, -1.0
14.0, 10.0, 0.9911, 0.5001, 0.0549, 0.1722, -1.0, -1.0, -1.0, -1.0
15.0, 1.0, 0.2577, 0.5436, 0.0094, 0.0753, -1.0, -1.0, -1.0, -1.0
15.0, 2.0, 0.8322, 0.2193, 0.0205, 0.1363, -1.0, -1.0, -1.0, -1.0
15.0, 3.0, 0.0777, 0.4048, 0.0123, 0.067, -1.0, -1.0, -1.0, -1.0
15.0, 4.0, 0.3469, 0.1992, 0.0239, 0.1546, -1.0, -1.0, -1.0, -1.0
15.0, 5.0, 0.2746, 0.1968, 0.0234, 0.1483, -1.0, -1.0, -1.0, -1.0
15.0, 6.0, 0.3108, 0.1648, 0.0262, 0.2507, -1.0, -1.0, -1.0, -1.0
15.0, 8.0, 0.8698, 0.1812, 0.0317, 0.2057, -1.0, -1.0, -1.0, -1.0
15.0, 9.0, 0.5545, 0.5476, 0.1569, 0.1777, -1.0, -1.0, -1.0, -1.0
15.0, 10.0, 1.0049, 0.5033, 0.0623, 0.1768, -1.0, -1.0, -1.0, -1.0
15.0, 11.0, 0.0074, 0.6753, 0.0096, 0.0919, -1.0, -1.0, -1.0, -1.0
16.0, 1.0, 0.2578, 0.5439, 0.0091, 0.0755, -1.0, -1.0, -1.0, -1.0
16.0, 2.0, 0.8321, 0.2194, 0.0207, 0.1365, -1.0, -1.0, -1.0, -1.0
16.0, 3.0, 0.0777, 0.4047, 0.0123, 0.067, -1.0, -1.0, -1.0, -1.0
16.0, 4.0, 0.3468, 0.1993, 0.024, 0.1546, -1.0, -1.0, -1.0, -1.0
16.0, 5.0, 0.274, 0.1969, 0.0245, 0.1484, -1.0, -1.0, -1.0, -1.0
16.0, 6.0, 0.3112, 0.1648, 0.027, 0.2507, -1.0, -1.0, -1.0, -1.0
16.0, 8.0, 0.8698, 0.1812, 0.0318, 0.2057, -1.0, -1.0, -1.0, -1.0
16.0, 9.0, 0.5985, 0.5442, 0.1518, 0.1714, -1.0, -1.0, -1.0, -1.0
16.0, 10.0, 1.0179, 0.5061, 0.0699, 0.182, -1.0, -1.0, -1.0, -1.0
16.0, 11.0, 0.0114, 0.6722, 0.0041, 0.0842, -1.0, -1.0, -1.0, -1.0
16.0, 12.0, 0.0128, 0.6522, 0.0316, 0.1692, -1.0, -1.0, -1.0, -1.0
17.0, 1.0, 0.2581, 0.5424, 0.0088, 0.078, -1.0, -1.0, -1.0, -1.0
17.0, 2.0, 0.8327, 0.2194, 0.0198, 0.1364, -1.0, -1.0, -1.0, -1.0
17.0, 3.0, 0.0777, 0.406, 0.0122, 0.0643, -1.0, -1.0, -1.0, -1.0
17.0, 4.0, 0.3469, 0.1993, 0.024, 0.1546, -1.0, -1.0, -1.0, -1.0
17.0, 5.0, 0.2745, 0.1968, 0.0234, 0.1483, -1.0, -1.0, -1.0, -1.0
17.0, 6.0, 0.3107, 0.1648, 0.026, 0.2506, -1.0, -1.0, -1.0, -1.0
17.0, 8.0, 0.8694, 0.1812, 0.0326, 0.2057, -1.0, -1.0, -1.0, -1.0
17.0, 9.0, 0.6375, 0.5377, 0.1574, 0.1733, -1.0, -1.0, -1.0, -1.0
17.0, 10.0, 1.0293, 0.5091, 0.0781, 0.1881, -1.0, -1.0, -1.0, -1.0
17.0, 11.0, 0.0149, 0.6718, 0.0034, 0.0777, -1.0, -1.0, -1.0, -1.0
17.0, 12.0, 0.0209, 0.6311, 0.0288, 0.2012, -1.0, -1.0, -1.0, -1.0
18.0, 1.0, 0.2575, 0.5438, 0.0098, 0.0754, -1.0, -1.0, -1.0, -1.0
18.0, 2.0, 0.8328, 0.2194, 0.0197, 0.1364, -1.0, -1.0, -1.0, -1.0
18.0, 3.0, 0.0776, 0.4049, 0.0125, 0.0671, -1.0, -1.0, -1.0, -1.0
18.0, 4.0, 0.3469, 0.198, 0.0242, 0.1574, -1.0, -1.0, -1.0, -1.0
18.0, 5.0, 0.2741, 0.198, 0.0225, 0.1456, -1.0, -1.0, -1.0, -1.0
18.0, 6.0, 0.3108, 0.1661, 0.026, 0.2479, -1.0, -1.0, -1.0, -1.0
18.0, 8.0, 0.8698, 0.1812, 0.0317, 0.2057, -1.0, -1.0, -1.0, -1.0
18.0, 9.0, 0.6864, 0.5305, 0.1562, 0.1632, -1.0, -1.0, -1.0, -1.0
18.0, 10.0, 1.0405, 0.5124, 0.0872, 0.1948, -1.0, -1.0, -1.0, -1.0
18.0, 11.0, 0.0139, 0.6716, 0.0031, 0.0732, -1.0, -1.0, -1.0, -1.0
18.0, 12.0, 0.0122, 0.6351, 0.0633, 0.2486, -1.0, -1.0, -1.0, -1.0
19.0, 1.0, 0.2582, 0.544, 0.01, 0.0755, -1.0, -1.0, -1.0, -1.0
19.0, 2.0, 0.833, 0.2205, 0.0191, 0.1333, -1.0, -1.0, -1.0, -1.0
19.0, 3.0, 0.0778, 0.4059, 0.0119, 0.0642, -1.0, -1.0, -1.0, -1.0
19.0, 4.0, 0.3467, 0.1994, 0.0243, 0.1601, -1.0, -1.0, -1.0, -1.0
19.0, 5.0, 0.2741, 0.197, 0.0246, 0.1485, -1.0, -1.0, -1.0, -1.0
19.0, 6.0, 0.3108, 0.1649, 0.0262, 0.2507, -1.0, -1.0, -1.0, -1.0
19.0, 8.0, 0.8699, 0.1812, 0.0316, 0.2056, -1.0, -1.0, -1.0, -1.0
19.0, 9.0, 0.7303, 0.5281, 0.1548, 0.1775, -1.0, -1.0, -1.0, -1.0
19.0, 10.0, 1.0538, 0.5152, 0.096, 0.2019, -1.0, -1.0, -1.0, -1.0
19.0, 11.0, 0.0148, 0.6695, 0.0001, 0.0685, -1.0, -1.0, -1.0, -1.0
19.0, 12.0, 0.0174, 0.6345, 0.0641, 0.2536, -1.0, -1.0, -1.0, -1.0
20.0, 1.0, 0.2585, 0.5436, 0.0095, 0.0753, -1.0, -1.0, -1.0, -1.0
20.0, 2.0, 0.8324, 0.2206, 0.0203, 0.1336, -1.0, -1.0, -1.0, -1.0
20.0, 3.0, 0.0776, 0.4049, 0.0125, 0.067, -1.0, -1.0, -1.0, -1.0
20.0, 4.0, 0.3467, 0.1979, 0.0239, 0.1572, -1.0, -1.0, -1.0, -1.0
20.0, 5.0, 0.2745, 0.1968, 0.0235, 0.1483, -1.0, -1.0, -1.0, -1.0
20.0, 6.0, 0.3108, 0.1648, 0.0261, 0.2507, -1.0, -1.0, -1.0, -1.0
20.0, 8.0, 0.8694, 0.1798, 0.0325, 0.2031, -1.0, -1.0, -1.0, -1.0
20.0, 9.0, 0.769, 0.5248, 0.1563, 0.1761, -1.0, -1.0, -1.0, -1.0
20.0, 10.0, 1.0705, 0.517, 0.1032, 0.2082, -1.0, -1.0, -1.0, -1.0
20.0, 11.0, 0.015, 0.6658, -0.0057, 0.0638, -1.0, -1.0, -1.0, -1.0
20.0, 12.0, 0.0347, 0.6349, 0.0811, 0.2797, -1.0, -1.0, -1.0, -1.0
21.0, 1.0, 0.2583, 0.5439, 0.01, 0.0755, -1.0, -1.0, -1.0, -1.0
21.0, 2.0, 0.8326, 0.2206, 0.0196, 0.1336, -1.0, -1.0, -1.0, -1.0
21.0, 3.0, 0.0778, 0.4058, 0.0119, 0.0642, -1.0, -1.0, -1.0, -1.0
21.0, 4.0, 0.3466, 0.1979, 0.0241, 0.1573, -1.0, -1.0, -1.0, -1.0
21.0, 5.0, 0.2746, 0.1969, 0.0236, 0.1484, -1.0, -1.0, -1.0, -1.0
21.0, 6.0, 0.3108, 0.1661, 0.026, 0.2479, -1.0, -1.0, -1.0, -1.0
21.0, 8.0, 0.8694, 0.1785, 0.0309, 0.2057, -1.0, -1.0, -1.0, -1.0
21.0, 9.0, 0.8113, 0.5246, 0.1624, 0.1849, -1.0, -1.0, -1.0, -1.0
21.0, 11.0, 0.0157, 0.662, -0.0113, 0.0588, -1.0, -1.0, -1.0, -1.0
21.0, 12.0, 0.0278, 0.6366, 0.0981, 0.3047, -1.0, -1.0, -1.0, -1.0
22.0, 1.0, 0.2584, 0.5438, 0.0097, 0.0754, -1.0, -1.0, -1.0, -1.0
22.0, 2.0, 0.8322, 0.2206, 0.0204, 0.1336, -1.0, -1.0, -1.0, -1.0
22.0, 3.0, 0.0781, 0.4061, 0.0115, 0.0643, -1.0, -1.0, -1.0, -1.0
22.0, 4.0, 0.3468, 0.1979, 0.0239, 0.1572, -1.0, -1.0, -1.0, -1.0
22.0, 5.0, 0.2744, 0.1968, 0.0235, 0.1483, -1.0, -1.0, -1.0, -1.0
22.0, 6.0, 0.3108, 0.1661, 0.026, 0.248, -1.0, -1.0, -1.0, -1.0
22.0, 8.0, 0.8698, 0.1772, 0.0318, 0.2084, -1.0, -1.0, -1.0, -1.0
22.0, 9.0, 0.8481, 0.5266, 0.1783, 0.1964, -1.0, -1.0, -1.0, -1.0
22.0, 12.0, 0.0431, 0.645, 0.1031, 0.3024, -1.0, -1.0, -1.0, -1.0
23.0, 1.0, 0.2584, 0.5438, 0.0097, 0.0754, -1.0, -1.0, -1.0, -1.0
23.0, 2.0, 0.8341, 0.2182, 0.0221, 0.1394, -1.0, -1.0, -1.0, -1.0
23.0, 3.0, 0.0778, 0.4032, 0.0103, 0.0642, -1.0, -1.0, -1.0, -1.0
23.0, 4.0, 0.3467, 0.1992, 0.024, 0.1546, -1.0, -1.0, -1.0, -1.0
23.0, 5.0, 0.2747, 0.1968, 0.0234, 0.1483, -1.0, -1.0, -1.0, -1.0
23.0, 6.0, 0.3109, 0.1661, 0.0261, 0.248, -1.0, -1.0, -1.0, -1.0
23.0, 8.0, 0.8694, 0.1812, 0.0326, 0.2057, -1.0, -1.0, -1.0, -1.0
23.0, 9.0, 0.8955, 0.5199, 0.1754, 0.1939, -1.0, -1.0, -1.0, -1.0
23.0, 12.0, 0.0435, 0.6499, 0.1066, 0.3147, -1.0, -1.0, -1.0, -1.0
23.0, 13.0, 0.11, 0.5992, 0.0953, 0.149, -1.0, -1.0, -1.0, -1.0
24.0, 1.0, 0.2584, 0.5438, 0.0098, 0.0754, -1.0, -1.0, -1.0, -1.0
24.0, 2.0, 0.8342, 0.2166, 0.0213, 0.1364, -1.0, -1.0, -1.0, -1.0
24.0, 3.0, 0.0785, 0.4022, 0.0092, 0.0616, -1.0, -1.0, -1.0, -1.0
24.0, 4.0, 0.3464, 0.1992, 0.0248, 0.1546, -1.0, -1.0, -1.0, -1.0
24.0, 5.0, 0.274, 0.1969, 0.0245, 0.1484, -1.0, -1.0, -1.0, -1.0
24.0, 6.0, 0.3108, 0.1661, 0.026, 0.2479, -1.0, -1.0, -1.0, -1.0
24.0, 8.0, 0.8697, 0.1798, 0.0317, 0.2031, -1.0, -1.0, -1.0, -1.0
24.0, 9.0, 0.9387, 0.5254, 0.1602, 0.1958, -1.0, -1.0, -1.0, -1.0
24.0, 12.0, 0.0452, 0.6498, 0.1196, 0.3534, -1.0, -1.0, -1.0, -1.0
24.0, 13.0, 0.1404, 0.5898, 0.1165, 0.1477, -1.0, -1.0, -1.0, -1.0
25.0, 1.0, 0.2605, 0.5403, 0.0039, 0.0703, -1.0, -1.0, -1.0, -1.0
25.0, 2.0, 0.8321, 0.2195, 0.021, 0.1366, -1.0, -1.0, -1.0, -1.0
25.0, 3.0, 0.0779, 0.4062, 0.0118, 0.0697, -1.0, -1.0, -1.0, -1.0
25.0, 4.0, 0.3464, 0.1992, 0.0247, 0.1546, -1.0, -1.0, -1.0, -1.0
25.0, 5.0, 0.2745, 0.1955, 0.0236, 0.151, -1.0, -1.0, -1.0, -1.0
25.0, 6.0, 0.3108, 0.1648, 0.0261, 0.2507, -1.0, -1.0, -1.0, -1.0
25.0, 8.0, 0.8697, 0.1812, 0.0318, 0.2057, -1.0, -1.0, -1.0, -1.0
25.0, 9.0, 0.9569, 0.5143, 0.1254, 0.1921, -1.0, -1.0, -1.0, -1.0
25.0, 12.0, 0.0442, 0.6598, 0.119, 0.3515, -1.0, -1.0, -1.0, -1.0
25.0, 13.0, 0.1649, 0.5954, 0.1395, 0.2213, -1.0, -1.0, -1.0, -1.0
26.0, 1.0, 0.2628, 0.5367, -0.002, 0.0652, -1.0, -1.0, -1.0, -1.0
26.0, 2.0, 0.8325, 0.2194, 0.02, 0.1366, -1.0, -1.0, -1.0, -1.0
26.0, 3.0, 0.0786, 0.4044, 0.0118, 0.0721, -1.0, -1.0, -1.0, -1.0
26.0, 4.0, 0.3469, 0.1993, 0.024, 0.1546, -1.0, -1.0, -1.0, -1.0
26.0, 5.0, 0.274, 0.1967, 0.0242, 0.1482, -1.0, -1.0, -1.0, -1.0
26.0, 6.0, 0.3109, 0.1649, 0.0263, 0.2507, -1.0, -1.0, -1.0, -1.0
26.0, 8.0, 0.8698, 0.1812, 0.0318, 0.2057, -1.0, -1.0, -1.0, -1.0
26.0, 9.0, 0.9778, 0.509, 0.0821, 0.1936, -1.0, -1.0, -1.0, -1.0
26.0, 12.0, 0.0454, 0.6678, 0.1221, 0.3672, -1.0, -1.0, -1.0, -1.0
26.0, 13.0, 0.2208, 0.5859, 0.114, 0.1428, -1.0, -1.0, -1.0, -1.0
27.0, 1.0, 0.2655, 0.5327, -0.0086, 0.06, -1.0, -1.0, -1.0, -1.0
27.0, 2.0, 0.8333, 0.2194, 0.0206, 0.1364, -1.0, -1.0, -1.0, -1.0
27.0, 3.0, 0.0785, 0.4088, 0.0124, 0.0749, -1.0, -1.0, -1.0, -1.0
27.0, 4.0, 0.3468, 0.1993, 0.024, 0.1546, -1.0, -1.0, -1.0, -1.0
27.0, 5.0, 0.2741, 0.1956, 0.0245, 0.1511, -1.0, -1.0, -1.0, -1.0
27.0, 6.0, 0.3114, 0.1649, 0.0272, 0.2508, -1.0, -1.0, -1.0, -1.0
27.0, 8.0, 0.8698, 0.1812, 0.0318, 0.2058, -1.0, -1.0, -1.0, -1.0
27.0, 9.0, 0.9975, 0.4891, 0.0401, 0.1913, -1.0, -1.0, -1.0, -1.0
27.0, 12.0, 0.0459, 0.6807, 0.1229, 0.3814, -1.0, -1.0, -1.0, -1.0
